Cs;P20;P40;P60;P80;T2;T5;T10
2.133;0.58593;-0.10526;-0.49667;-0.7607;-0.3225;0.58593;1.29068
2.134;0.58575;-0.10542;-0.49672;-0.76057;-0.32262;0.58575;1.29058
2.135;0.58558;-0.10558;-0.49677;-0.76045;-0.32273;0.58558;1.29049
2.136;0.5854;-0.10574;-0.49682;-0.76032;-0.32284;0.5854;1.29039
2.137;0.58522;-0.1059;-0.49687;-0.76019;-0.32296;0.58522;1.2903
2.138;0.58504;-0.10606;-0.49692;-0.76007;-0.32307;0.58504;1.2902
2.139;0.58486;-0.10622;-0.49697;-0.75994;-0.32318;0.58486;1.29011
2.14;0.58468;-0.10638;-0.49702;-0.75981;-0.3233;0.58468;1.29001
2.141;0.5845;-0.10654;-0.49707;-0.75969;-0.32341;0.5845;1.28991
2.142;0.58432;-0.1067;-0.49712;-0.75956;-0.32352;0.58432;1.28982
2.143;0.58414;-0.10686;-0.49717;-0.75943;-0.32364;0.58414;1.28972
2.144;0.58396;-0.10702;-0.49722;-0.75931;-0.32375;0.58396;1.28963
2.145;0.58378;-0.10718;-0.49727;-0.75918;-0.32386;0.58378;1.28953
2.146;0.5836;-0.10734;-0.49732;-0.75905;-0.32398;0.5836;1.28943
2.147;0.58342;-0.1075;-0.49737;-0.75893;-0.32409;0.58342;1.28934
2.148;0.58324;-0.10766;-0.49742;-0.7588;-0.3242;0.58324;1.28924
2.149;0.58306;-0.10782;-0.49747;-0.75867;-0.32431;0.58306;1.28915
2.15;0.58288;-0.10798;-0.49752;-0.75855;-0.32443;0.58288;1.28905
2.151;0.5827;-0.10814;-0.49757;-0.75842;-0.32454;0.5827;1.28895
2.152;0.58252;-0.10829;-0.49762;-0.75829;-0.32465;0.58252;1.28886
2.153;0.58234;-0.10845;-0.49767;-0.75816;-0.32477;0.58234;1.28876
2.154;0.58216;-0.10861;-0.49772;-0.75804;-0.32488;0.58216;1.28866
2.155;0.58198;-0.10877;-0.49777;-0.75791;-0.32499;0.58198;1.28857
2.156;0.5818;-0.10893;-0.49782;-0.75778;-0.3251;0.5818;1.28847
2.157;0.58162;-0.10909;-0.49787;-0.75765;-0.32521;0.58162;1.28837
2.158;0.58144;-0.10925;-0.49792;-0.75753;-0.32533;0.58144;1.28827
2.159;0.58126;-0.10941;-0.49797;-0.7574;-0.32544;0.58126;1.28818
2.16;0.58108;-0.10957;-0.49802;-0.75727;-0.32555;0.58108;1.28808
2.161;0.5809;-0.10973;-0.49807;-0.75714;-0.32566;0.5809;1.28798
2.162;0.58072;-0.10989;-0.49812;-0.75702;-0.32578;0.58072;1.28789
2.163;0.58054;-0.11004;-0.49816;-0.75689;-0.32589;0.58054;1.28779
2.164;0.58036;-0.1102;-0.49821;-0.75676;-0.326;0.58036;1.28769
2.165;0.58018;-0.11036;-0.49826;-0.75663;-0.32611;0.58018;1.28759
2.166;0.58;-0.11052;-0.49831;-0.7565;-0.32622;0.58;1.28749
2.167;0.57982;-0.11068;-0.49836;-0.75638;-0.32633;0.57982;1.2874
2.168;0.57963;-0.11084;-0.49841;-0.75625;-0.32645;0.57963;1.2873
2.169;0.57945;-0.111;-0.49846;-0.75612;-0.32656;0.57945;1.2872
2.17;0.57927;-0.11116;-0.4985;-0.75599;-0.32667;0.57927;1.2871
2.171;0.57909;-0.11132;-0.49855;-0.75586;-0.32678;0.57909;1.287
2.172;0.57891;-0.11147;-0.4986;-0.75573;-0.32689;0.57891;1.28691
2.173;0.57873;-0.11163;-0.49865;-0.7556;-0.327;0.57873;1.28681
2.174;0.57855;-0.11179;-0.4987;-0.75548;-0.32711;0.57855;1.28671
2.175;0.57837;-0.11195;-0.49874;-0.75535;-0.32723;0.57837;1.28661
2.176;0.57819;-0.11211;-0.49879;-0.75522;-0.32734;0.57819;1.28651
2.177;0.57801;-0.11227;-0.49884;-0.75509;-0.32745;0.57801;1.28641
2.178;0.57783;-0.11242;-0.49889;-0.75496;-0.32756;0.57783;1.28631
2.179;0.57765;-0.11258;-0.49893;-0.75483;-0.32767;0.57765;1.28622
2.18;0.57746;-0.11274;-0.49898;-0.7547;-0.32778;0.57746;1.28612
2.181;0.57728;-0.1129;-0.49903;-0.75457;-0.32789;0.57728;1.28602
2.182;0.5771;-0.11306;-0.49908;-0.75444;-0.328;0.5771;1.28592
2.183;0.57692;-0.11322;-0.49912;-0.75432;-0.32811;0.57692;1.28582
2.184;0.57674;-0.11337;-0.49917;-0.75419;-0.32822;0.57674;1.28572
2.185;0.57656;-0.11353;-0.49922;-0.75406;-0.32833;0.57656;1.28562
2.186;0.57638;-0.11369;-0.49926;-0.75393;-0.32845;0.57638;1.28552
